39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
23:52:07.0 (286114)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
23:52:07.0 (309425)|EXECUTION_STARTED
23:52:07.0 (313174)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
23:52:07.3 (3253168)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
23:52:07.3 (3266285)|SYSTEM_MODE_ENTER|true
23:52:07.3 (3367990)|HEAP_ALLOCATE|[72]|Bytes:3
23:52:07.3 (3398945)|HEAP_ALLOCATE|[77]|Bytes:152
23:52:07.3 (3422709)|HEAP_ALLOCATE|[342]|Bytes:408
23:52:07.3 (3436709)|HEAP_ALLOCATE|[355]|Bytes:408
23:52:07.3 (3450077)|HEAP_ALLOCATE|[467]|Bytes:48
23:52:07.3 (3680844)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
23:52:07.3 (3689790)|SYSTEM_MODE_ENTER|true
23:52:07.3 (3698572)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
23:52:07.3 (3716014)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
23:52:07.3 (3738756)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:52:07.3 (3743976)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:52:07.3 (3769631)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6ce8888
23:52:07.3 (3772389)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:52:07.3 (3776261)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:52:07.3 (3905523)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
