39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
16:29:18.0 (336957)|USER_INFO|[EXTERNAL]|00524000001Gj8w|russell@lightful.xyz.commundev|Greenwich Mean Time|GMT+01:00
16:29:18.0 (364713)|EXECUTION_STARTED
16:29:18.0 (369019)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000DZ8g|CommunityHowToGuidesControllerTest.testHelp
16:29:18.0 (551336)|HEAP_ALLOCATE|[72]|Bytes:3
16:29:18.0 (579470)|HEAP_ALLOCATE|[77]|Bytes:152
16:29:18.0 (593075)|HEAP_ALLOCATE|[342]|Bytes:408
16:29:18.0 (609578)|HEAP_ALLOCATE|[355]|Bytes:408
16:29:18.0 (625577)|HEAP_ALLOCATE|[467]|Bytes:48
16:29:18.0 (651862)|HEAP_ALLOCATE|[139]|Bytes:6
16:29:18.0 (664762)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:208
16:29:18.0 (673666)|METHOD_ENTRY|[1]|01p9E000000DZ8g|CommunityHowToGuidesControllerTest.CommunityHowToGuidesControllerTest()
16:29:18.0 (676794)|STATEMENT_EXECUTE|[1]
16:29:18.0 (681050)|STATEMENT_EXECUTE|[1]
16:29:18.0 (684692)|METHOD_EXIT|[1]|CommunityHowToGuidesControllerTest
16:29:18.0 (718218)|HEAP_ALLOCATE|[50]|Bytes:5
16:29:18.0 (735512)|HEAP_ALLOCATE|[56]|Bytes:5
16:29:18.0 (741657)|HEAP_ALLOCATE|[64]|Bytes:7
16:29:18.0 (766630)|STATEMENT_EXECUTE|[37]
16:29:18.0 (768197)|STATEMENT_EXECUTE|[39]
16:29:18.0 (798130)|HEAP_ALLOCATE|[39]|Bytes:63
16:29:18.0 (804927)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
16:29:18.0 (806635)|STATEMENT_EXECUTE|[1]
16:29:18.0 (810945)|SYSTEM_METHOD_EXIT|[1]|Test
16:29:18.0 (819775)|METHOD_ENTRY|[39]||System.Test.startTest()
16:29:18.0 (1814897)|METHOD_EXIT|[39]||System.Test.startTest()
16:29:18.0 (1820411)|STATEMENT_EXECUTE|[40]
16:29:18.0 (2162623)|HEAP_ALLOCATE|[40]|Bytes:1312
16:29:18.0 (2169323)|HEAP_ALLOCATE|[40]|Bytes:288
16:29:18.0 (2172533)|HEAP_ALLOCATE|[40]|Bytes:83
16:29:18.0 (2186300)|METHOD_ENTRY|[1]|01p9E000000DUzG|CommunityHowToGuidesController.CommunityHowToGuidesController()
16:29:18.0 (2188361)|STATEMENT_EXECUTE|[1]
16:29:18.0 (2191190)|STATEMENT_EXECUTE|[1]
16:29:18.0 (2194331)|METHOD_EXIT|[1]|CommunityHowToGuidesController
16:29:18.0 (2508287)|HEAP_ALLOCATE|[40]|Bytes:268
16:29:18.0 (2523346)|CONSTRUCTOR_ENTRY|[40]|01p9E000000DUzG|<init>()
16:29:18.0 (2550264)|VARIABLE_SCOPE_BEGIN|[88]|this|CommunityHowToGuidesController|true|false
16:29:18.0 (2808261)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x449cfb06
16:29:18.0 (2813570)|STATEMENT_EXECUTE|[1]
16:29:18.0 (2814802)|STATEMENT_EXECUTE|[4]
16:29:18.0 (2815902)|STATEMENT_EXECUTE|[5]
16:29:18.0 (2816792)|STATEMENT_EXECUTE|[6]
16:29:18.0 (2817681)|STATEMENT_EXECUTE|[7]
16:29:18.0 (2818585)|STATEMENT_EXECUTE|[9]
16:29:18.0 (2819574)|STATEMENT_EXECUTE|[11]
16:29:18.0 (2820583)|STATEMENT_EXECUTE|[12]
16:29:18.0 (2821557)|STATEMENT_EXECUTE|[14]
16:29:18.0 (2822480)|STATEMENT_EXECUTE|[15]
16:29:18.0 (2823401)|STATEMENT_EXECUTE|[16]
16:29:18.0 (2824301)|STATEMENT_EXECUTE|[17]
16:29:18.0 (2825214)|STATEMENT_EXECUTE|[18]
16:29:18.0 (2826127)|STATEMENT_EXECUTE|[19]
