39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
23:52:54.0 (313681)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
23:52:54.0 (334332)|EXECUTION_STARTED
23:52:54.0 (337935)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
23:52:54.12 (12543400)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
23:52:54.12 (12559081)|SYSTEM_MODE_ENTER|true
23:52:54.12 (12678128)|HEAP_ALLOCATE|[72]|Bytes:3
23:52:54.12 (12713571)|HEAP_ALLOCATE|[77]|Bytes:152
23:52:54.12 (12727265)|HEAP_ALLOCATE|[342]|Bytes:408
23:52:54.12 (12748420)|HEAP_ALLOCATE|[355]|Bytes:408
23:52:54.12 (12771419)|HEAP_ALLOCATE|[467]|Bytes:48
23:52:54.13 (13040499)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
23:52:54.13 (13049754)|SYSTEM_MODE_ENTER|true
23:52:54.13 (13059145)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
23:52:54.13 (13076777)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
23:52:54.13 (13101684)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:52:54.13 (13107229)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:52:54.13 (13135894)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x324c5c5
23:52:54.13 (13138796)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:52:54.13 (13143138)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:52:54.13 (13304068)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
23:52:54.13 (13311165)|SYSTEM_MODE_ENTER|true
23:52:54.13 (13319379)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
23:52:54.13 (13334820)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:52:54.13 (13339095)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
23:52:54.13 (13354598)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x324c5c5
23:52:54.0 (15207710)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
23:52:54.0 (15215550)|SYSTEM_MODE_ENTER|true
23:52:54.0 (15349732)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:412
23:52:54.0 (15355590)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:76
23:52:54.0 (15358502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
23:52:54.0 (15365128)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
23:52:54.0 (15367492)|STATEMENT_EXECUTE|[1]
23:52:54.0 (15372339)|STATEMENT_EXECUTE|[1]
23:52:54.0 (15376542)|METHOD_EXIT|[1]|communityCaseMgmtController
23:52:54.0 (15381981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
23:52:54.0 (15385657)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
23:52:54.0 (15425420)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x3b0106d5
23:52:54.0 (15430858)|STATEMENT_EXECUTE|[1]
23:52:54.0 (15432417)|STATEMENT_EXECUTE|[3]
23:52:54.0 (15434070)|STATEMENT_EXECUTE|[4]
23:52:54.0 (15434996)|STATEMENT_EXECUTE|[5]
23:52:54.0 (15435948)|STATEMENT_EXECUTE|[6]
