39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
05:44:23.0 (71136)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
05:44:23.0 (101153)|EXECUTION_STARTED
05:44:23.0 (106841)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
05:44:23.14 (14302755)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
05:44:23.14 (14321579)|SYSTEM_MODE_ENTER|true
05:44:23.14 (14428354)|HEAP_ALLOCATE|[72]|Bytes:3
05:44:23.14 (14460560)|HEAP_ALLOCATE|[77]|Bytes:152
05:44:23.14 (14473131)|HEAP_ALLOCATE|[342]|Bytes:408
05:44:23.14 (14487614)|HEAP_ALLOCATE|[355]|Bytes:408
05:44:23.14 (14500362)|HEAP_ALLOCATE|[467]|Bytes:48
05:44:23.14 (14729463)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
05:44:23.14 (14737954)|SYSTEM_MODE_ENTER|true
05:44:23.14 (14747750)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
05:44:23.14 (14765371)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
05:44:23.14 (14788441)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:44:23.14 (14794216)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
05:44:23.14 (14825676)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x22921c35
05:44:23.14 (14828433)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
05:44:23.14 (14832463)|VARIABLE_ASSIGNMENT|[88]|escape|null
05:44:23.14 (14996621)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
05:44:23.14 (15004261)|SYSTEM_MODE_ENTER|true
05:44:23.14 (15013670)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
05:44:23.14 (15028089)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:44:23.14 (15032182)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
05:44:23.14 (15046994)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x22921c35
05:44:23.0 (16911755)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
05:44:23.0 (16919954)|SYSTEM_MODE_ENTER|true
05:44:23.0 (17089867)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:368
05:44:23.0 (17095751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:44:23.0 (17098413)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
05:44:23.0 (17104580)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
05:44:23.0 (17107123)|STATEMENT_EXECUTE|[1]
05:44:23.0 (17110903)|STATEMENT_EXECUTE|[1]
05:44:23.0 (17115329)|METHOD_EXIT|[1]|communityCaseMgmtController
05:44:23.0 (17120714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:44:23.0 (17123634)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
05:44:23.0 (17158402)|VARIABLE_ASSIGNMENT|[21]|this|{}|0xf6f9009
05:44:23.0 (17163003)|STATEMENT_EXECUTE|[1]
05:44:23.0 (17164412)|STATEMENT_EXECUTE|[3]
05:44:23.0 (17165525)|STATEMENT_EXECUTE|[4]
05:44:23.0 (17166590)|STATEMENT_EXECUTE|[5]
05:44:23.0 (17167651)|STATEMENT_EXECUTE|[6]
05:44:23.0 (17168697)|STATEMENT_EXECUTE|[7]
05:44:23.0 (17169769)|STATEMENT_EXECUTE|[8]
05:44:23.0 (17170773)|STATEMENT_EXECUTE|[9]
05:44:23.0 (17171750)|STATEMENT_EXECUTE|[11]
05:44:23.0 (17173018)|STATEMENT_EXECUTE|[12]
05:44:23.0 (17174045)|STATEMENT_EXECUTE|[13]
05:44:23.0 (17174966)|STATEMENT_EXECUTE|[15]
05:44:23.0 (17175883)|STATEMENT_EXECUTE|[17]
05:44:23.0 (17176875)|STATEMENT_EXECUTE|[18]
05:44:23.0 (17177847)|STATEMENT_EXECUTE|[19]
05:44:23.0 (17189169)|STATEMENT_EXECUTE|[22]
05:44:23.0 (17190374)|STATEMENT_EXECUTE|[23]
05:44:23.0 (17220757)|HEAP_ALLOCATE|[23]|Bytes:85
05:44:23.0 (17228221)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
05:44:23.0 (17230076)|STATEMENT_EXECUTE|[1]
05:44:23.0 (17234375)|SYSTEM_METHOD_EXIT|[1]|UserInfo
05:44:23.0 (17243106)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
05:44:23.0 (17274607)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
05:44:23.0 (17286903)|HEAP_ALLOCATE|[23]|Bytes:4
05:44:23.0 (17298087)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:44:23.0 (17322254)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0xf6f9009
05:44:23.0 (17518178)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
05:44:23.0 (17583895)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0xf6f9009
05:44:23.0 (17592507)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:44:23.0 (17596157)|STATEMENT_EXECUTE|[24]
05:44:23.0 (17599409)|HEAP_ALLOCATE|[24]|Bytes:105
05:44:23.0 (17607529)|HEAP_ALLOCATE|[24]|Bytes:4
05:44:23.0 (17614725)|HEAP_ALLOCATE|[24]|Bytes:7
05:44:23.0 (17620837)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:23.0 (17735310)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0xf6f9009
05:44:23.0 (17744388)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:23.0 (18594395)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
05:44:23.0 (18604005)|LIMIT_USAGE|[24]|SOQL|1|100
05:44:23.0 (18611967)|LIMIT_USAGE|[24]|AGGS|0|300
05:44:23.0 (21906955)|SOQL_EXECUTE_END|[24]|Rows:1
05:44:23.0 (21914616)|LIMIT_USAGE|[24]|SOQL_ROWS|1|50000
05:44:23.0 (21928637)|HEAP_ALLOCATE|[24]|Bytes:8
05:44:23.0 (21943924)|HEAP_ALLOCATE|[24]|Bytes:183
05:44:23.0 (22001285)|HEAP_ALLOCATE|[24]|Bytes:8
05:44:23.0 (22012721)|HEAP_ALLOCATE|[24]|Bytes:30
05:44:23.0 (22063012)|HEAP_ALLOCATE|[24]|Bytes:28
05:44:23.0 (22077554)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
05:44:23.0 (22229294)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0xf6f9009
05:44:23.0 (22246988)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x1fe2ef8b
05:44:23.0 (22260980)|VARIABLE_ASSIGNMENT|[12]|this.currentUser|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0xf6f9009
05:44:23.0 (22269789)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
05:44:23.0 (22274942)|STATEMENT_EXECUTE|[25]
05:44:23.0 (22308275)|HEAP_ALLOCATE|[25]|Bytes:4
05:44:23.0 (22412856)|SYSTEM_METHOD_ENTRY|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
05:44:23.0 (22539369)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU"}|0xf6f9009
05:44:23.0 (22549742)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x6a1dc293
05:44:23.0 (22557351)|VARIABLE_ASSIGNMENT|[6]|this.newCaseOwner|{}|0xf6f9009
05:44:23.0 (22563496)|SYSTEM_METHOD_EXIT|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
05:44:23.0 (22567160)|STATEMENT_EXECUTE|[27]
05:44:23.0 (22575726)|SYSTEM_METHOD_ENTRY|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
05:44:23.0 (22683013)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x6a1dc293"}|0xf6f9009
05:44:23.0 (22694464)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
05:44:23.0 (22699455)|HEAP_ALLOCATE|[17]|Bytes:5
05:44:23.0 (22704533)|VARIABLE_ASSIGNMENT|[17]|this.showCreateCase|false|0xf6f9009
05:44:23.0 (22709626)|SYSTEM_METHOD_EXIT|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
05:44:23.0 (22712921)|STATEMENT_EXECUTE|[29]
05:44:23.0 (22758475)|HEAP_ALLOCATE|[29]|Bytes:4
05:44:23.0 (22782657)|SYSTEM_CONSTRUCTOR_ENTRY|[29]|<init>()
05:44:23.0 (22799977)|SYSTEM_CONSTRUCTOR_EXIT|[29]|<init>()
05:44:23.0 (22808897)|SYSTEM_METHOD_ENTRY|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:23.0 (22922000)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x6a1dc293","showCreateCase":false}|0xf6f9009
05:44:23.0 (22929148)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:44:23.0 (22937328)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x714761c2
05:44:23.0 (22944325)|VARIABLE_ASSIGNMENT|[18]|this.conRelatedAccsList|[]|0xf6f9009
05:44:23.0 (22949831)|SYSTEM_METHOD_EXIT|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:23.0 (22953259)|STATEMENT_EXECUTE|[30]
05:44:23.0 (22998459)|HEAP_ALLOCATE|[30]|Bytes:4
05:44:23.0 (23022715)|SYSTEM_METHOD_ENTRY|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
05:44:23.0 (23142876)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x714761c2","currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x6a1dc293","showCreateCase":false}|0xf6f9009
05:44:23.0 (23155732)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x5895062d
05:44:23.0 (23162764)|VARIABLE_ASSIGNMENT|[5]|this.myOrgCases|{}|0xf6f9009
05:44:23.0 (23168131)|SYSTEM_METHOD_EXIT|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
05:44:23.0 (23170985)|STATEMENT_EXECUTE|[31]
05:44:23.0 (23176450)|HEAP_ALLOCATE|[31]|Bytes:4
05:44:23.0 (23187741)|SYSTEM_METHOD_ENTRY|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
05:44:23.0 (23304176)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x714761c2","currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x5895062d","newCaseOwner":"0x6a1dc293","showCreateCase":false}|0xf6f9009
05:44:23.0 (23312284)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x5c984ef6
05:44:23.0 (23318096)|VARIABLE_ASSIGNMENT|[7]|this.accName|{}|0xf6f9009
05:44:23.0 (23322721)|SYSTEM_METHOD_EXIT|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
05:44:23.0 (23325459)|STATEMENT_EXECUTE|[32]
05:44:23.0 (23330117)|HEAP_ALLOCATE|[32]|Bytes:4
05:44:23.0 (23339878)|SYSTEM_METHOD_ENTRY|[32]|communityCaseMgmtController.__sfdc_accCaseCount(Map<Id,Integer>)
05:44:23.0 (23455121)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accName":"0x5c984ef6","conRelatedAccsList":"0x714761c2","currentUser":"0x1fe2ef8b","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x5895062d","newCaseOwner":"0x6a1dc293","showCreateCase":false}|0xf6f9009
05:44:23.0 (23463886)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x161b6dd6
