39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
11:39:20.0 (410621)|USER_INFO|[EXTERNAL]|0059E000000SwHR|services@lightful.com|Greenwich Mean Time|GMT+01:00
11:39:20.0 (437733)|EXECUTION_STARTED
11:39:20.0 (441107)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000ClwB|VF: /apex/MasonaryTest
11:39:20.38 (38096717)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
11:39:20.38 (38112843)|SYSTEM_MODE_ENTER|true
11:39:20.38 (38230131)|HEAP_ALLOCATE|[72]|Bytes:3
11:39:20.38 (38264915)|HEAP_ALLOCATE|[77]|Bytes:152
11:39:20.38 (38281982)|HEAP_ALLOCATE|[342]|Bytes:408
11:39:20.38 (38298401)|HEAP_ALLOCATE|[355]|Bytes:408
11:39:20.38 (38313889)|HEAP_ALLOCATE|[467]|Bytes:48
11:39:20.38 (38568154)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
11:39:20.38 (38576652)|SYSTEM_MODE_ENTER|true
11:39:20.38 (38587013)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
11:39:20.38 (38609713)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
11:39:20.38 (38633424)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:39:20.38 (38639106)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
11:39:20.38 (38670081)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x23449dbc
11:39:20.38 (38673502)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
11:39:20.38 (38679335)|VARIABLE_ASSIGNMENT|[88]|escape|null
