39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
02:09:07.0 (284168)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
02:09:07.0 (314937)|EXECUTION_STARTED
02:09:07.0 (319948)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv44|VF: /apex/communityCaseDetail
02:09:07.12 (12076389)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
02:09:07.12 (12096634)|SYSTEM_MODE_ENTER|true
02:09:07.12 (12220926)|HEAP_ALLOCATE|[72]|Bytes:3
02:09:07.12 (12255375)|HEAP_ALLOCATE|[77]|Bytes:152
02:09:07.12 (12269933)|HEAP_ALLOCATE|[342]|Bytes:408
02:09:07.12 (12283887)|HEAP_ALLOCATE|[355]|Bytes:408
02:09:07.12 (12297254)|HEAP_ALLOCATE|[467]|Bytes:48
02:09:07.12 (12548350)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
02:09:07.12 (12557121)|SYSTEM_MODE_ENTER|true
02:09:07.12 (12566219)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
02:09:07.12 (12584154)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
02:09:07.12 (12609552)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:09:07.12 (12615082)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
02:09:07.12 (12647820)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x48ac83fd
02:09:07.12 (12650663)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
02:09:07.12 (12654940)|VARIABLE_ASSIGNMENT|[88]|escape|null
02:09:07.12 (12820069)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
02:09:07.12 (12827929)|SYSTEM_MODE_ENTER|true
02:09:07.12 (12837171)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
02:09:07.12 (12853056)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:09:07.12 (12857323)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
02:09:07.12 (12872300)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x48ac83fd
02:09:07.0 (21116870)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000DnBt|communityCaseDetailController <init>
02:09:07.0 (21126806)|SYSTEM_MODE_ENTER|true
02:09:07.0 (21261620)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:320
02:09:07.0 (21268498)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:09:07.0 (21271261)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
02:09:07.0 (21280278)|METHOD_ENTRY|[1]|01p9E000000DnBt|communityCaseDetailController.communityCaseDetailController()
02:09:07.0 (21283120)|STATEMENT_EXECUTE|[1]
02:09:07.0 (21287822)|STATEMENT_EXECUTE|[1]
02:09:07.0 (21293053)|METHOD_EXIT|[1]|communityCaseDetailController
02:09:07.0 (21363549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
02:09:07.0 (21370098)|VARIABLE_SCOPE_BEGIN|[19]|this|communityCaseDetailController|true|false
02:09:07.0 (21448016)|VARIABLE_ASSIGNMENT|[19]|this|{}|0xae0c695
02:09:07.0 (21455146)|STATEMENT_EXECUTE|[1]
02:09:07.0 (21456449)|STATEMENT_EXECUTE|[3]
02:09:07.0 (21458004)|STATEMENT_EXECUTE|[4]
02:09:07.0 (21458908)|STATEMENT_EXECUTE|[6]
02:09:07.0 (21459910)|STATEMENT_EXECUTE|[7]
02:09:07.0 (21460899)|STATEMENT_EXECUTE|[8]
02:09:07.0 (21461810)|STATEMENT_EXECUTE|[10]
02:09:07.0 (21462916)|STATEMENT_EXECUTE|[11]
02:09:07.0 (21463873)|STATEMENT_EXECUTE|[12]
02:09:07.0 (21464777)|STATEMENT_EXECUTE|[14]
02:09:07.0 (21465725)|STATEMENT_EXECUTE|[15]
02:09:07.0 (21466667)|STATEMENT_EXECUTE|[17]
02:09:07.0 (21467586)|STATEMENT_EXECUTE|[60]
02:09:07.0 (21468500)|STATEMENT_EXECUTE|[61]
02:09:07.0 (21483451)|STATEMENT_EXECUTE|[20]
02:09:07.0 (21484567)|STATEMENT_EXECUTE|[21]
02:09:07.0 (21499350)|SYSTEM_METHOD_ENTRY|[21]|ApexPages.currentPage()
02:09:07.0 (21595188)|HEAP_ALLOCATE|[21]|Bytes:49
02:09:07.0 (21606660)|SYSTEM_METHOD_EXIT|[21]|ApexPages.currentPage()
02:09:07.0 (21628460)|SYSTEM_METHOD_ENTRY|[21]|System.PageReference.getParameters()
02:09:07.0 (21652872)|HEAP_ALLOCATE|[21]|Bytes:20
02:09:07.0 (21663836)|SYSTEM_METHOD_EXIT|[21]|System.PageReference.getParameters()
02:09:07.0 (21668125)|HEAP_ALLOCATE|[21]|Bytes:2
02:09:07.0 (21688803)|SYSTEM_METHOD_ENTRY|[21]|Map<String,String>.get(Object)
02:09:07.0 (21699764)|SYSTEM_METHOD_EXIT|[21]|Map<String,String>.get(Object)
02:09:07.0 (21715793)|HEAP_ALLOCATE|[21]|Bytes:4
02:09:07.0 (21731246)|SYSTEM_METHOD_ENTRY|[21]|communityCaseDetailController.__sfdc_caseId(Id)
02:09:07.0 (21761013)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0xae0c695
02:09:07.0 (21918298)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"5009E000001w1HiQAI"
02:09:07.0 (21990703)|VARIABLE_ASSIGNMENT|[4]|this.caseId|"5009E000001w1HiQAI"|0xae0c695
02:09:07.0 (21999010)|SYSTEM_METHOD_EXIT|[21]|communityCaseDetailController.__sfdc_caseId(Id)
02:09:07.0 (22002821)|STATEMENT_EXECUTE|[22]
02:09:07.0 (22041350)|HEAP_ALLOCATE|[22]|Bytes:85
02:09:07.0 (22049127)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
02:09:07.0 (22050655)|STATEMENT_EXECUTE|[1]
02:09:07.0 (22055469)|SYSTEM_METHOD_EXIT|[1]|UserInfo
02:09:07.0 (22062958)|METHOD_ENTRY|[22]||System.UserInfo.getUserId()
02:09:07.0 (22101485)|METHOD_EXIT|[22]||System.UserInfo.getUserId()
02:09:07.0 (22107398)|HEAP_ALLOCATE|[22]|Bytes:4
02:09:07.0 (22121959)|SYSTEM_METHOD_ENTRY|[22]|communityCaseDetailController.__sfdc_currentUserId(Id)
02:09:07.0 (22239625)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"caseId":"5009E000001w1HiQAI"}|0xae0c695
02:09:07.0 (22297118)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
02:09:07.0 (22354044)|VARIABLE_ASSIGNMENT|[7]|this.currentUserId|"00524000005uNfKAAU"|0xae0c695
02:09:07.0 (22361217)|SYSTEM_METHOD_EXIT|[22]|communityCaseDetailController.__sfdc_currentUserId(Id)
02:09:07.0 (22364535)|STATEMENT_EXECUTE|[23]
02:09:07.0 (22368234)|HEAP_ALLOCATE|[23]|Bytes:105
02:09:07.0 (22377256)|HEAP_ALLOCATE|[23]|Bytes:4
02:09:07.0 (22385200)|HEAP_ALLOCATE|[23]|Bytes:7
02:09:07.0 (22391669)|SYSTEM_METHOD_ENTRY|[23]|communityCaseDetailController.__sfdc_currentUserId()
02:09:07.0 (22510763)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"caseId":"5009E000001w1HiQAI","currentUserId":"00524000005uNfKAAU"}|0xae0c695
02:09:07.0 (22521101)|SYSTEM_METHOD_EXIT|[23]|communityCaseDetailController.__sfdc_currentUserId()
02:09:07.0 (24927881)|SOQL_EXECUTE_BEGIN|[23]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
02:09:07.0 (24938717)|LIMIT_USAGE|[23]|SOQL|1|100
02:09:07.0 (24947969)|LIMIT_USAGE|[23]|AGGS|0|300
02:09:07.0 (27615579)|SOQL_EXECUTE_END|[23]|Rows:1
02:09:07.0 (27622628)|LIMIT_USAGE|[23]|SOQL_ROWS|1|50000
02:09:07.0 (27634473)|HEAP_ALLOCATE|[23]|Bytes:8
02:09:07.0 (27649935)|HEAP_ALLOCATE|[23]|Bytes:183
02:09:07.0 (27693863)|HEAP_ALLOCATE|[23]|Bytes:8
02:09:07.0 (27705378)|HEAP_ALLOCATE|[23]|Bytes:30
02:09:07.0 (27761769)|HEAP_ALLOCATE|[23]|Bytes:28
02:09:07.0 (27784866)|SYSTEM_METHOD_ENTRY|[23]|communityCaseDetailController.__sfdc_currentUser(User)
02:09:07.0 (27914350)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"caseId":"5009E000001w1HiQAI","currentUserId":"00524000005uNfKAAU"}|0xae0c695
02:09:07.0 (27931607)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x42415ea7
