39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
23:53:24.0 (245640)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
23:53:24.0 (268778)|EXECUTION_STARTED
23:53:24.0 (272328)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
23:53:24.3 (3230761)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
23:53:24.3 (3248555)|SYSTEM_MODE_ENTER|true
23:53:24.3 (3350805)|HEAP_ALLOCATE|[72]|Bytes:3
23:53:24.3 (3390623)|HEAP_ALLOCATE|[77]|Bytes:152
23:53:24.3 (3418001)|HEAP_ALLOCATE|[342]|Bytes:408
23:53:24.3 (3443489)|HEAP_ALLOCATE|[355]|Bytes:408
23:53:24.3 (3473597)|HEAP_ALLOCATE|[467]|Bytes:48
23:53:24.3 (3799742)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
23:53:24.3 (3808862)|SYSTEM_MODE_ENTER|true
23:53:24.3 (3819119)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
23:53:24.3 (3839085)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
23:53:24.3 (3861605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:53:24.3 (3866995)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:53:24.3 (3898485)|VARIABLE_ASSIGNMENT|[88]|this|{}|0xa55af3f
23:53:24.3 (3901128)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:53:24.3 (3905633)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:53:24.4 (4055948)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
23:53:24.4 (4063624)|SYSTEM_MODE_ENTER|true
23:53:24.4 (4073767)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
23:53:24.4 (4089307)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:53:24.4 (4093488)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
23:53:24.4 (4108766)|VARIABLE_ASSIGNMENT|[2]|this|{}|0xa55af3f
23:53:24.0 (4882512)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
23:53:24.0 (4889139)|SYSTEM_MODE_ENTER|true
23:53:24.0 (5040926)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:412
23:53:24.0 (5047109)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:76
23:53:24.0 (5049962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
23:53:24.0 (5056330)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
23:53:24.0 (5058861)|STATEMENT_EXECUTE|[1]
23:53:24.0 (5062725)|STATEMENT_EXECUTE|[1]
23:53:24.0 (5066335)|METHOD_EXIT|[1]|communityCaseMgmtController
23:53:24.0 (5071476)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
23:53:24.0 (5076151)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
23:53:24.0 (5117087)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x484b5d0d
23:53:24.0 (5121851)|STATEMENT_EXECUTE|[1]
23:53:24.0 (5123344)|STATEMENT_EXECUTE|[3]
23:53:24.0 (5124545)|STATEMENT_EXECUTE|[4]
23:53:24.0 (5125470)|STATEMENT_EXECUTE|[5]
23:53:24.0 (5126418)|STATEMENT_EXECUTE|[6]
23:53:24.0 (5127430)|STATEMENT_EXECUTE|[7]
23:53:24.0 (5128349)|STATEMENT_EXECUTE|[8]
23:53:24.0 (5129343)|STATEMENT_EXECUTE|[9]
23:53:24.0 (5130266)|STATEMENT_EXECUTE|[11]
23:53:24.0 (5131366)|STATEMENT_EXECUTE|[12]
23:53:24.0 (5132319)|STATEMENT_EXECUTE|[13]
23:53:24.0 (5133292)|STATEMENT_EXECUTE|[15]
23:53:24.0 (5134228)|STATEMENT_EXECUTE|[17]
23:53:24.0 (5135152)|STATEMENT_EXECUTE|[18]
23:53:24.0 (5136209)|STATEMENT_EXECUTE|[19]
23:53:24.0 (5137202)|STATEMENT_EXECUTE|[133]
23:53:24.0 (5138252)|STATEMENT_EXECUTE|[134]
23:53:24.0 (5139167)|STATEMENT_EXECUTE|[135]
23:53:24.0 (5150700)|STATEMENT_EXECUTE|[22]
23:53:24.0 (5151941)|STATEMENT_EXECUTE|[23]
23:53:24.0 (5183092)|HEAP_ALLOCATE|[23]|Bytes:85
23:53:24.0 (5189778)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
23:53:24.0 (5191646)|STATEMENT_EXECUTE|[1]
23:53:24.0 (5195885)|SYSTEM_METHOD_EXIT|[1]|UserInfo
23:53:24.0 (5203860)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
23:53:24.0 (5234578)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
23:53:24.0 (5245876)|HEAP_ALLOCATE|[23]|Bytes:4
23:53:24.0 (5266314)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
23:53:24.0 (5300709)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x484b5d0d
23:53:24.0 (5489431)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
23:53:24.0 (5557389)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0x484b5d0d
23:53:24.0 (5565597)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
23:53:24.0 (5568860)|STATEMENT_EXECUTE|[24]
23:53:24.0 (5572296)|HEAP_ALLOCATE|[24]|Bytes:105
23:53:24.0 (5579739)|HEAP_ALLOCATE|[24]|Bytes:4
23:53:24.0 (5586855)|HEAP_ALLOCATE|[24]|Bytes:7
23:53:24.0 (5593422)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
23:53:24.0 (5719622)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x484b5d0d
23:53:24.0 (5729072)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUserId()
23:53:24.0 (5992782)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
23:53:24.0 (6001411)|LIMIT_USAGE|[24]|SOQL|1|100
23:53:24.0 (6009568)|LIMIT_USAGE|[24]|AGGS|0|300
23:53:24.0 (8540839)|SOQL_EXECUTE_END|[24]|Rows:1
23:53:24.0 (8547105)|LIMIT_USAGE|[24]|SOQL_ROWS|1|50000
23:53:24.0 (8559414)|HEAP_ALLOCATE|[24]|Bytes:8
23:53:24.0 (8572587)|HEAP_ALLOCATE|[24]|Bytes:183
23:53:24.0 (8620905)|HEAP_ALLOCATE|[24]|Bytes:8
23:53:24.0 (8629625)|HEAP_ALLOCATE|[24]|Bytes:30
23:53:24.0 (8670247)|HEAP_ALLOCATE|[24]|Bytes:28
23:53:24.0 (8692788)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
23:53:24.0 (8817208)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x484b5d0d
23:53:24.0 (8834670)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x2606e3d0
23:53:24.0 (8849493)|VARIABLE_ASSIGNMENT|[12]|this.currentUser|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x484b5d0d
23:53:24.0 (8857015)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
23:53:24.0 (8860970)|STATEMENT_EXECUTE|[25]
23:53:24.0 (8886556)|HEAP_ALLOCATE|[25]|Bytes:4
23:53:24.0 (8979416)|SYSTEM_METHOD_ENTRY|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
23:53:24.0 (9112590)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU"}|0x484b5d0d
23:53:24.0 (9124259)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0xcaf45c9
23:53:24.0 (9133265)|VARIABLE_ASSIGNMENT|[6]|this.newCaseOwner|{}|0x484b5d0d
23:53:24.0 (9139360)|SYSTEM_METHOD_EXIT|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
23:53:24.0 (9143122)|STATEMENT_EXECUTE|[27]
23:53:24.0 (9158166)|SYSTEM_METHOD_ENTRY|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
23:53:24.0 (9278097)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0xcaf45c9"}|0x484b5d0d
23:53:24.0 (9293075)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
23:53:24.0 (9297693)|HEAP_ALLOCATE|[17]|Bytes:5
23:53:24.0 (9304897)|VARIABLE_ASSIGNMENT|[17]|this.showCreateCase|false|0x484b5d0d
23:53:24.0 (9310425)|SYSTEM_METHOD_EXIT|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
23:53:24.0 (9313944)|STATEMENT_EXECUTE|[29]
23:53:24.0 (9363930)|HEAP_ALLOCATE|[29]|Bytes:4
23:53:24.0 (9386963)|SYSTEM_CONSTRUCTOR_ENTRY|[29]|<init>()
23:53:24.0 (9401822)|SYSTEM_CONSTRUCTOR_EXIT|[29]|<init>()
23:53:24.0 (9417338)|SYSTEM_METHOD_ENTRY|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
23:53:24.0 (9534481)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0xcaf45c9","showCreateCase":false}|0x484b5d0d
23:53:24.0 (9543431)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:53:24.0 (9551006)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x47489767
23:53:24.0 (9559292)|VARIABLE_ASSIGNMENT|[18]|this.conRelatedAccsList|[]|0x484b5d0d
23:53:24.0 (9564727)|SYSTEM_METHOD_EXIT|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
23:53:24.0 (9568676)|STATEMENT_EXECUTE|[30]
23:53:24.0 (9599653)|HEAP_ALLOCATE|[30]|Bytes:4
23:53:24.0 (9630777)|SYSTEM_METHOD_ENTRY|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
23:53:24.0 (9763425)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x47489767","currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0xcaf45c9","showCreateCase":false}|0x484b5d0d
23:53:24.0 (9775196)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x3a43ae11
23:53:24.0 (9783408)|VARIABLE_ASSIGNMENT|[5]|this.myOrgCases|{}|0x484b5d0d
23:53:24.0 (9788829)|SYSTEM_METHOD_EXIT|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
23:53:24.0 (9791937)|STATEMENT_EXECUTE|[31]
23:53:24.0 (9797415)|HEAP_ALLOCATE|[31]|Bytes:4
23:53:24.0 (9817166)|SYSTEM_METHOD_ENTRY|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
23:53:24.0 (9946198)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x47489767","currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x3a43ae11","newCaseOwner":"0xcaf45c9","showCreateCase":false}|0x484b5d0d
23:53:24.0 (9954757)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x685ceae9
23:53:24.0 (9962359)|VARIABLE_ASSIGNMENT|[7]|this.accName|{}|0x484b5d0d
23:53:24.0 (9967210)|SYSTEM_METHOD_EXIT|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
23:53:24.0 (9970307)|STATEMENT_EXECUTE|[32]
23:53:24.0 (9975427)|HEAP_ALLOCATE|[32]|Bytes:4
23:53:24.0 (9991258)|SYSTEM_METHOD_ENTRY|[32]|communityCaseMgmtController.__sfdc_accCaseCount(Map<Id,Integer>)
23:53:24.0 (10119714)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accName":"0x685ceae9","conRelatedAccsList":"0x47489767","currentUser":"0x2606e3d0","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x3a43ae11","newCaseOwner":"0xcaf45c9","showCreateCase":false}|0x484b5d0d
