39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
05:40:27.0 (49303)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
05:40:27.0 (78032)|EXECUTION_STARTED
05:40:27.0 (81785)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
05:40:27.9 (9427380)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
05:40:27.9 (9445361)|SYSTEM_MODE_ENTER|true
05:40:27.9 (9558089)|HEAP_ALLOCATE|[72]|Bytes:3
05:40:27.9 (9594615)|HEAP_ALLOCATE|[77]|Bytes:152
05:40:27.9 (9609229)|HEAP_ALLOCATE|[342]|Bytes:408
05:40:27.9 (9624917)|HEAP_ALLOCATE|[355]|Bytes:408
05:40:27.9 (9635442)|HEAP_ALLOCATE|[467]|Bytes:48
05:40:27.9 (9868545)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
05:40:27.9 (9876829)|SYSTEM_MODE_ENTER|true
05:40:27.9 (9885190)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
05:40:27.9 (9901242)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
05:40:27.9 (9924152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:40:27.9 (9929210)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
05:40:27.9 (9960482)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x47405a5
05:40:27.9 (9963403)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
05:40:27.9 (9968641)|VARIABLE_ASSIGNMENT|[88]|escape|null
05:40:27.10 (10152840)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
05:40:27.10 (10161416)|SYSTEM_MODE_ENTER|true
05:40:27.10 (10171196)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
05:40:27.10 (10187837)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:40:27.10 (10192700)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
05:40:27.10 (10206707)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x47405a5
05:40:27.0 (14132311)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
05:40:27.0 (14140702)|SYSTEM_MODE_ENTER|true
05:40:27.0 (14320149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:368
05:40:27.0 (14328647)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:40:27.0 (14332661)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
05:40:27.0 (14342663)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
05:40:27.0 (14347257)|STATEMENT_EXECUTE|[1]
05:40:27.0 (14352743)|STATEMENT_EXECUTE|[1]
05:40:27.0 (14357941)|METHOD_EXIT|[1]|communityCaseMgmtController
05:40:27.0 (14472937)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:40:27.0 (14479771)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
05:40:27.0 (14552290)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x24c3594f
05:40:27.0 (14558478)|STATEMENT_EXECUTE|[1]
05:40:27.0 (14559758)|STATEMENT_EXECUTE|[3]
05:40:27.0 (14560754)|STATEMENT_EXECUTE|[4]
05:40:27.0 (14561645)|STATEMENT_EXECUTE|[5]
05:40:27.0 (14562519)|STATEMENT_EXECUTE|[6]
05:40:27.0 (14563428)|STATEMENT_EXECUTE|[7]
05:40:27.0 (14564294)|STATEMENT_EXECUTE|[8]
05:40:27.0 (14565222)|STATEMENT_EXECUTE|[9]
05:40:27.0 (14566355)|STATEMENT_EXECUTE|[11]
05:40:27.0 (14567407)|STATEMENT_EXECUTE|[12]
05:40:27.0 (14568292)|STATEMENT_EXECUTE|[13]
