39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
05:40:08.0 (274058)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
05:40:08.0 (290984)|EXECUTION_STARTED
05:40:08.0 (293943)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
05:40:08.2 (2713138)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
05:40:08.2 (2725683)|SYSTEM_MODE_ENTER|true
05:40:08.2 (2788258)|HEAP_ALLOCATE|[72]|Bytes:3
05:40:08.2 (2805940)|HEAP_ALLOCATE|[77]|Bytes:152
05:40:08.2 (2814944)|HEAP_ALLOCATE|[342]|Bytes:408
05:40:08.2 (2825988)|HEAP_ALLOCATE|[355]|Bytes:408
05:40:08.2 (2836725)|HEAP_ALLOCATE|[467]|Bytes:48
05:40:08.3 (3030120)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
05:40:08.3 (3038531)|SYSTEM_MODE_ENTER|true
05:40:08.3 (3047639)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
05:40:08.3 (3064510)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
05:40:08.3 (3085181)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:40:08.3 (3090501)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
05:40:08.3 (3109471)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x49f1a24d
05:40:08.3 (3112194)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
05:40:08.3 (3115755)|VARIABLE_ASSIGNMENT|[88]|escape|null
05:40:08.3 (3229147)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
05:40:08.3 (3236526)|SYSTEM_MODE_ENTER|true
05:40:08.3 (3245745)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
05:40:08.3 (3260796)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:40:08.3 (3265067)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
05:40:08.3 (3278624)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x49f1a24d
05:40:08.0 (4010704)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
05:40:08.0 (4017641)|SYSTEM_MODE_ENTER|true
05:40:08.0 (4132831)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:368
05:40:08.0 (4138792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:40:08.0 (4141395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
05:40:08.0 (4147590)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
05:40:08.0 (4149893)|STATEMENT_EXECUTE|[1]
05:40:08.0 (4152975)|STATEMENT_EXECUTE|[1]
05:40:08.0 (4156785)|METHOD_EXIT|[1]|communityCaseMgmtController
05:40:08.0 (4161643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
05:40:08.0 (4165155)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
05:40:08.0 (4210454)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x5a26681b
05:40:08.0 (4217558)|STATEMENT_EXECUTE|[1]
05:40:08.0 (4219366)|STATEMENT_EXECUTE|[3]
05:40:08.0 (4221147)|STATEMENT_EXECUTE|[4]
05:40:08.0 (4222948)|STATEMENT_EXECUTE|[5]
05:40:08.0 (4224528)|STATEMENT_EXECUTE|[6]
05:40:08.0 (4225920)|STATEMENT_EXECUTE|[7]
05:40:08.0 (4227289)|STATEMENT_EXECUTE|[8]
05:40:08.0 (4228816)|STATEMENT_EXECUTE|[9]
05:40:08.0 (4230292)|STATEMENT_EXECUTE|[11]
05:40:08.0 (4231964)|STATEMENT_EXECUTE|[12]
05:40:08.0 (4233341)|STATEMENT_EXECUTE|[13]
05:40:08.0 (4234760)|STATEMENT_EXECUTE|[15]
05:40:08.0 (4236219)|STATEMENT_EXECUTE|[17]
05:40:08.0 (4237671)|STATEMENT_EXECUTE|[18]
05:40:08.0 (4239025)|STATEMENT_EXECUTE|[19]
05:40:08.0 (4252747)|STATEMENT_EXECUTE|[22]
05:40:08.0 (4254117)|STATEMENT_EXECUTE|[23]
05:40:08.0 (4287060)|HEAP_ALLOCATE|[23]|Bytes:85
05:40:08.0 (4294904)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
05:40:08.0 (4296940)|STATEMENT_EXECUTE|[1]
05:40:08.0 (4301585)|SYSTEM_METHOD_EXIT|[1]|UserInfo
05:40:08.0 (4309923)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
05:40:08.0 (4340065)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
05:40:08.0 (4349818)|HEAP_ALLOCATE|[23]|Bytes:4
05:40:08.0 (4360580)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:40:08.0 (4386405)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x5a26681b
05:40:08.0 (4514083)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
05:40:08.0 (4579863)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0x5a26681b
05:40:08.0 (4587692)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:40:08.0 (4590958)|STATEMENT_EXECUTE|[24]
05:40:08.0 (4594333)|HEAP_ALLOCATE|[24]|Bytes:105
05:40:08.0 (4601483)|HEAP_ALLOCATE|[24]|Bytes:4
05:40:08.0 (4608576)|HEAP_ALLOCATE|[24]|Bytes:7
05:40:08.0 (4614588)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
