39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
23:50:13.0 (315217)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
23:50:13.0 (333675)|EXECUTION_STARTED
23:50:13.0 (336688)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
23:50:13.3 (3205971)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
23:50:13.3 (3218550)|SYSTEM_MODE_ENTER|true
23:50:13.3 (3296609)|HEAP_ALLOCATE|[72]|Bytes:3
23:50:13.3 (3325801)|HEAP_ALLOCATE|[77]|Bytes:152
23:50:13.3 (3338106)|HEAP_ALLOCATE|[342]|Bytes:408
23:50:13.3 (3352151)|HEAP_ALLOCATE|[355]|Bytes:408
23:50:13.3 (3366648)|HEAP_ALLOCATE|[467]|Bytes:48
23:50:13.3 (3603855)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
23:50:13.3 (3611852)|SYSTEM_MODE_ENTER|true
23:50:13.3 (3622051)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
23:50:13.3 (3640239)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
23:50:13.3 (3661952)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:50:13.3 (3667063)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:50:13.3 (3697344)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x18ccf0b5
23:50:13.3 (3700405)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:50:13.3 (3705367)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:50:13.3 (3838649)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
23:50:13.3 (3845677)|SYSTEM_MODE_ENTER|true
23:50:13.3 (3855506)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
23:50:13.3 (3871077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:50:13.3 (3875380)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
23:50:13.3 (3889422)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x18ccf0b5
23:50:13.0 (4648959)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
23:50:13.0 (4655533)|SYSTEM_MODE_ENTER|true
23:50:13.0 (4803063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:412
23:50:13.0 (4809612)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:76
23:50:13.0 (4812374)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
