39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
16:01:42.0 (418364)|USER_INFO|[EXTERNAL]|00524000001Gj8w|russell@lightful.xyz.commundev|Greenwich Mean Time|GMT+01:00
16:01:42.0 (449673)|EXECUTION_STARTED
16:01:42.0 (452630)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000DZ8g|CommunityHowToGuidesControllerTest.testHelp
16:01:42.0 (632652)|HEAP_ALLOCATE|[72]|Bytes:3
16:01:42.0 (666346)|HEAP_ALLOCATE|[77]|Bytes:152
16:01:42.0 (681057)|HEAP_ALLOCATE|[342]|Bytes:408
16:01:42.0 (700184)|HEAP_ALLOCATE|[355]|Bytes:408
16:01:42.0 (716953)|HEAP_ALLOCATE|[467]|Bytes:48
16:01:42.0 (749001)|HEAP_ALLOCATE|[139]|Bytes:6
16:01:42.0 (762853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:198
16:01:42.0 (772936)|METHOD_ENTRY|[1]|01p9E000000DZ8g|CommunityHowToGuidesControllerTest.CommunityHowToGuidesControllerTest()
16:01:42.0 (777184)|STATEMENT_EXECUTE|[1]
16:01:42.0 (781707)|STATEMENT_EXECUTE|[1]
16:01:42.0 (785269)|METHOD_EXIT|[1]|CommunityHowToGuidesControllerTest
16:01:42.0 (816371)|HEAP_ALLOCATE|[50]|Bytes:5
16:01:42.0 (833118)|HEAP_ALLOCATE|[56]|Bytes:5
16:01:42.0 (838540)|HEAP_ALLOCATE|[64]|Bytes:7
16:01:42.0 (873762)|STATEMENT_EXECUTE|[32]
16:01:42.0 (875443)|STATEMENT_EXECUTE|[34]
16:01:42.0 (906841)|HEAP_ALLOCATE|[34]|Bytes:63
16:01:42.0 (913248)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
16:01:42.0 (915133)|STATEMENT_EXECUTE|[1]
16:01:42.0 (920179)|SYSTEM_METHOD_EXIT|[1]|Test
16:01:42.0 (930146)|METHOD_ENTRY|[34]||System.Test.startTest()
16:01:42.0 (2036988)|METHOD_EXIT|[34]||System.Test.startTest()
16:01:42.0 (2042316)|STATEMENT_EXECUTE|[35]
16:01:42.0 (2071530)|HEAP_ALLOCATE|[35]|Bytes:1312
16:01:42.0 (2077009)|HEAP_ALLOCATE|[35]|Bytes:288
16:01:42.0 (2080108)|HEAP_ALLOCATE|[35]|Bytes:83
16:01:42.0 (2087322)|METHOD_ENTRY|[1]|01p9E000000DUzG|CommunityHowToGuidesController.CommunityHowToGuidesController()
16:01:42.0 (2089303)|STATEMENT_EXECUTE|[1]
16:01:42.0 (2091703)|STATEMENT_EXECUTE|[1]
16:01:42.0 (2094614)|METHOD_EXIT|[1]|CommunityHowToGuidesController
16:01:42.0 (2100386)|HEAP_ALLOCATE|[35]|Bytes:268
16:01:42.0 (2111179)|CONSTRUCTOR_ENTRY|[35]|01p9E000000DUzG|<init>()
16:01:42.0 (2129096)|VARIABLE_SCOPE_BEGIN|[88]|this|CommunityHowToGuidesController|true|false
16:01:42.0 (2663579)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x51e7cde
16:01:42.0 (2670867)|STATEMENT_EXECUTE|[1]
16:01:42.0 (2672473)|STATEMENT_EXECUTE|[4]
16:01:42.0 (2673703)|STATEMENT_EXECUTE|[5]
16:01:42.0 (2674757)|STATEMENT_EXECUTE|[6]
16:01:42.0 (2675788)|STATEMENT_EXECUTE|[7]
16:01:42.0 (2676698)|STATEMENT_EXECUTE|[9]
16:01:42.0 (2677611)|STATEMENT_EXECUTE|[11]
16:01:42.0 (2678995)|STATEMENT_EXECUTE|[12]
16:01:42.0 (2680055)|STATEMENT_EXECUTE|[14]
16:01:42.0 (2681106)|STATEMENT_EXECUTE|[15]
16:01:42.0 (2682019)|STATEMENT_EXECUTE|[16]
16:01:42.0 (2683092)|STATEMENT_EXECUTE|[17]
16:01:42.0 (2684015)|STATEMENT_EXECUTE|[18]
16:01:42.0 (2685084)|STATEMENT_EXECUTE|[19]
16:01:42.0 (2686321)|STATEMENT_EXECUTE|[20]
16:01:42.0 (2687251)|STATEMENT_EXECUTE|[21]
16:01:42.0 (2688293)|STATEMENT_EXECUTE|[23]
16:01:42.0 (2689319)|STATEMENT_EXECUTE|[24]
16:01:42.0 (2690826)|STATEMENT_EXECUTE|[26]
16:01:42.0 (2692209)|STATEMENT_EXECUTE|[27]
