39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
00:31:08.0 (282731)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
00:31:08.0 (305467)|EXECUTION_STARTED
00:31:08.0 (310150)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
00:31:08.11 (11819491)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
00:31:08.11 (11837550)|SYSTEM_MODE_ENTER|true
00:31:08.11 (11962058)|HEAP_ALLOCATE|[72]|Bytes:3
00:31:08.11 (11999402)|HEAP_ALLOCATE|[77]|Bytes:152
00:31:08.11 (12012871)|HEAP_ALLOCATE|[342]|Bytes:408
00:31:08.11 (12027560)|HEAP_ALLOCATE|[355]|Bytes:408
00:31:08.11 (12042968)|HEAP_ALLOCATE|[467]|Bytes:48
00:31:08.12 (12287207)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
00:31:08.12 (12295082)|SYSTEM_MODE_ENTER|true
00:31:08.12 (12303912)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
00:31:08.12 (12321308)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
00:31:08.12 (12343692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:31:08.12 (12348818)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
00:31:08.12 (12378427)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x1af40f40
00:31:08.12 (12381500)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
00:31:08.12 (12386734)|VARIABLE_ASSIGNMENT|[88]|escape|null
00:31:08.12 (12559360)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
00:31:08.12 (12566990)|SYSTEM_MODE_ENTER|true
00:31:08.12 (12576215)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
00:31:08.12 (12591371)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:31:08.12 (12595653)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
00:31:08.12 (12609145)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x1af40f40
00:31:08.0 (58777151)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
00:31:08.0 (58791644)|SYSTEM_MODE_ENTER|true
00:31:08.0 (59008884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:464
00:31:08.0 (59018339)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
00:31:08.0 (59021432)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
00:31:08.0 (59033551)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
00:31:08.0 (59037532)|STATEMENT_EXECUTE|[1]
00:31:08.0 (59041832)|STATEMENT_EXECUTE|[1]
00:31:08.0 (59047660)|METHOD_EXIT|[1]|communityCaseMgmtController
00:31:08.0 (59189403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
00:31:08.0 (59199345)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
00:31:08.0 (59315309)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x7ae46e80
00:31:08.0 (59323128)|STATEMENT_EXECUTE|[1]
00:31:08.0 (59324497)|STATEMENT_EXECUTE|[3]
00:31:08.0 (59325709)|STATEMENT_EXECUTE|[4]
00:31:08.0 (59326707)|STATEMENT_EXECUTE|[5]
00:31:08.0 (59328244)|STATEMENT_EXECUTE|[6]
00:31:08.0 (59329616)|STATEMENT_EXECUTE|[7]
00:31:08.0 (59331079)|STATEMENT_EXECUTE|[8]
00:31:08.0 (59332497)|STATEMENT_EXECUTE|[9]
00:31:08.0 (59333901)|STATEMENT_EXECUTE|[11]
00:31:08.0 (59335452)|STATEMENT_EXECUTE|[12]
00:31:08.0 (59336983)|STATEMENT_EXECUTE|[13]
00:31:08.0 (59338421)|STATEMENT_EXECUTE|[15]
00:31:08.0 (59339806)|STATEMENT_EXECUTE|[17]
00:31:08.0 (59341141)|STATEMENT_EXECUTE|[18]
00:31:08.0 (59342509)|STATEMENT_EXECUTE|[19]
00:31:08.0 (59343863)|STATEMENT_EXECUTE|[161]
00:31:08.0 (59345465)|STATEMENT_EXECUTE|[162]
00:31:08.0 (59346856)|STATEMENT_EXECUTE|[163]
00:31:08.0 (59348739)|STATEMENT_EXECUTE|[164]
00:31:08.0 (59350407)|STATEMENT_EXECUTE|[165]
00:31:08.0 (59351775)|STATEMENT_EXECUTE|[166]
00:31:08.0 (59381423)|STATEMENT_EXECUTE|[22]
00:31:08.0 (59383833)|STATEMENT_EXECUTE|[23]
00:31:08.0 (59433871)|HEAP_ALLOCATE|[23]|Bytes:85
00:31:08.0 (59443701)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
00:31:08.0 (59446887)|STATEMENT_EXECUTE|[1]
00:31:08.0 (59453561)|SYSTEM_METHOD_EXIT|[1]|UserInfo
00:31:08.0 (59466530)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
00:31:08.0 (59558387)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
00:31:08.0 (59573087)|HEAP_ALLOCATE|[23]|Bytes:4
00:31:08.0 (59589490)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
00:31:08.0 (59624142)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x7ae46e80
00:31:08.0 (59783260)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
00:31:08.0 (59854139)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0x7ae46e80
00:31:08.0 (59863067)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
00:31:08.0 (59867041)|STATEMENT_EXECUTE|[24]
00:31:08.0 (59871522)|HEAP_ALLOCATE|[24]|Bytes:105
00:31:08.0 (59881641)|HEAP_ALLOCATE|[24]|Bytes:4
00:31:08.0 (59891119)|HEAP_ALLOCATE|[24]|Bytes:7
00:31:08.0 (59898459)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
00:31:08.0 (60033461)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x7ae46e80
00:31:08.0 (60044587)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUserId()
00:31:08.0 (60322205)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
00:31:08.0 (60330329)|LIMIT_USAGE|[24]|SOQL|1|100
00:31:08.0 (60338637)|LIMIT_USAGE|[24]|AGGS|0|300
00:31:08.0 (64216653)|SOQL_EXECUTE_END|[24]|Rows:1
00:31:08.0 (64224386)|LIMIT_USAGE|[24]|SOQL_ROWS|1|50000
00:31:08.0 (64237053)|HEAP_ALLOCATE|[24]|Bytes:8
00:31:08.0 (64253872)|HEAP_ALLOCATE|[24]|Bytes:183
00:31:08.0 (64308578)|HEAP_ALLOCATE|[24]|Bytes:8
00:31:08.0 (64320300)|HEAP_ALLOCATE|[24]|Bytes:30
00:31:08.0 (64375444)|HEAP_ALLOCATE|[24]|Bytes:28
