39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
00:40:18.0 (57760)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
00:40:18.0 (79057)|EXECUTION_STARTED
00:40:18.0 (83259)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
00:40:18.3 (3035035)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
00:40:18.3 (3047720)|SYSTEM_MODE_ENTER|true
00:40:18.3 (3135045)|HEAP_ALLOCATE|[72]|Bytes:3
00:40:18.3 (3168347)|HEAP_ALLOCATE|[77]|Bytes:152
00:40:18.3 (3181566)|HEAP_ALLOCATE|[342]|Bytes:408
00:40:18.3 (3196827)|HEAP_ALLOCATE|[355]|Bytes:408
00:40:18.3 (3210109)|HEAP_ALLOCATE|[467]|Bytes:48
00:40:18.3 (3431104)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
00:40:18.3 (3439441)|SYSTEM_MODE_ENTER|true
00:40:18.3 (3448638)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
00:40:18.3 (3467067)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
00:40:18.3 (3489904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:40:18.3 (3494709)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
00:40:18.3 (3523812)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x5d8f6373
00:40:18.3 (3526710)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
00:40:18.3 (3531206)|VARIABLE_ASSIGNMENT|[88]|escape|null
00:40:18.3 (3665324)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
00:40:18.3 (3672683)|SYSTEM_MODE_ENTER|true
00:40:18.3 (3681974)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
00:40:18.3 (3697786)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:40:18.3 (3701624)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
00:40:18.3 (3715319)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x5d8f6373
00:40:18.0 (4505932)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
00:40:18.0 (4512673)|SYSTEM_MODE_ENTER|true
00:40:18.0 (4731666)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:480
00:40:18.0 (4738424)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
00:40:18.0 (4741170)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
00:40:18.0 (4748875)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
00:40:18.0 (4751616)|STATEMENT_EXECUTE|[1]
00:40:18.0 (4755258)|STATEMENT_EXECUTE|[1]
00:40:18.0 (4758831)|METHOD_EXIT|[1]|communityCaseMgmtController
00:40:18.0 (4819180)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
00:40:18.0 (4824334)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
00:40:18.0 (4894865)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x3b3c554b
00:40:18.0 (4900802)|STATEMENT_EXECUTE|[1]
00:40:18.0 (4902190)|STATEMENT_EXECUTE|[3]
00:40:18.0 (4903210)|STATEMENT_EXECUTE|[4]
00:40:18.0 (4904140)|STATEMENT_EXECUTE|[5]
00:40:18.0 (4905112)|STATEMENT_EXECUTE|[6]
00:40:18.0 (4906005)|STATEMENT_EXECUTE|[7]
00:40:18.0 (4906910)|STATEMENT_EXECUTE|[8]
00:40:18.0 (4907897)|STATEMENT_EXECUTE|[9]
