39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
02:09:05.0 (271562)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
02:09:05.0 (296690)|EXECUTION_STARTED
02:09:05.0 (300527)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
02:09:05.11 (11902415)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
02:09:05.11 (11922566)|SYSTEM_MODE_ENTER|true
02:09:05.11 (12029465)|HEAP_ALLOCATE|[72]|Bytes:3
02:09:05.11 (12061005)|HEAP_ALLOCATE|[77]|Bytes:152
02:09:05.11 (12074352)|HEAP_ALLOCATE|[342]|Bytes:408
02:09:05.11 (12089162)|HEAP_ALLOCATE|[355]|Bytes:408
02:09:05.11 (12102656)|HEAP_ALLOCATE|[467]|Bytes:48
02:09:05.12 (12343219)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
02:09:05.12 (12351853)|SYSTEM_MODE_ENTER|true
02:09:05.12 (12361178)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
02:09:05.12 (12378659)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
02:09:05.12 (12400429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:09:05.12 (12405490)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
02:09:05.12 (12435365)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x1f601b89
02:09:05.12 (12438144)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
02:09:05.12 (12443142)|VARIABLE_ASSIGNMENT|[88]|escape|null
02:09:05.12 (12631691)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
02:09:05.12 (12639600)|SYSTEM_MODE_ENTER|true
02:09:05.12 (12649580)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
02:09:05.12 (12665888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
