39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
05:44:19.0 (55480)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
05:44:19.0 (78570)|EXECUTION_STARTED
05:44:19.0 (81894)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv44|VF: /apex/communityCaseDetail
05:44:19.11 (11385623)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
05:44:19.11 (11402184)|SYSTEM_MODE_ENTER|true
05:44:19.11 (11513431)|HEAP_ALLOCATE|[72]|Bytes:3
05:44:19.11 (11543670)|HEAP_ALLOCATE|[77]|Bytes:152
05:44:19.11 (11556945)|HEAP_ALLOCATE|[342]|Bytes:408
05:44:19.11 (11572102)|HEAP_ALLOCATE|[355]|Bytes:408
05:44:19.11 (11584911)|HEAP_ALLOCATE|[467]|Bytes:48
05:44:19.11 (11822056)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
05:44:19.11 (11833061)|SYSTEM_MODE_ENTER|true
05:44:19.11 (11846808)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
05:44:19.11 (11878629)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
05:44:19.11 (11907515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:44:19.11 (11915893)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
05:44:19.11 (11954716)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x600b0aa
05:44:19.11 (11959627)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
05:44:19.11 (11965267)|VARIABLE_ASSIGNMENT|[88]|escape|null
05:44:19.12 (12132156)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
05:44:19.12 (12140033)|SYSTEM_MODE_ENTER|true
05:44:19.12 (12149861)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
05:44:19.12 (12165054)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:44:19.12 (12169666)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
05:44:19.12 (12184582)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x600b0aa
05:44:19.0 (17830885)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000DnBt|communityCaseDetailController <init>
05:44:19.0 (17843004)|SYSTEM_MODE_ENTER|true
05:44:19.0 (18033645)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:320
05:44:19.0 (18044761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
05:44:19.0 (18049131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:44:19.0 (18061119)|METHOD_ENTRY|[1]|01p9E000000DnBt|communityCaseDetailController.communityCaseDetailController()
05:44:19.0 (18065759)|STATEMENT_EXECUTE|[1]
05:44:19.0 (18071768)|STATEMENT_EXECUTE|[1]
05:44:19.0 (18079667)|METHOD_EXIT|[1]|communityCaseDetailController
05:44:19.0 (18177705)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
05:44:19.0 (18187160)|VARIABLE_SCOPE_BEGIN|[19]|this|communityCaseDetailController|true|false
05:44:19.0 (18301695)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x791a25b2
05:44:19.0 (18311518)|STATEMENT_EXECUTE|[1]
05:44:19.0 (18313784)|STATEMENT_EXECUTE|[3]
05:44:19.0 (18315377)|STATEMENT_EXECUTE|[4]
05:44:19.0 (18316926)|STATEMENT_EXECUTE|[6]
05:44:19.0 (18318556)|STATEMENT_EXECUTE|[7]
05:44:19.0 (18320162)|STATEMENT_EXECUTE|[8]
05:44:19.0 (18321645)|STATEMENT_EXECUTE|[10]
05:44:19.0 (18323506)|STATEMENT_EXECUTE|[11]
05:44:19.0 (18325115)|STATEMENT_EXECUTE|[12]
05:44:19.0 (18326692)|STATEMENT_EXECUTE|[14]
05:44:19.0 (18328187)|STATEMENT_EXECUTE|[15]
05:44:19.0 (18329569)|STATEMENT_EXECUTE|[17]
05:44:19.0 (18331016)|STATEMENT_EXECUTE|[60]
05:44:19.0 (18332488)|STATEMENT_EXECUTE|[61]
05:44:19.0 (18355791)|STATEMENT_EXECUTE|[20]
05:44:19.0 (18358242)|STATEMENT_EXECUTE|[21]
05:44:19.0 (18375930)|SYSTEM_METHOD_ENTRY|[21]|ApexPages.currentPage()
05:44:19.0 (18507453)|HEAP_ALLOCATE|[21]|Bytes:49
05:44:19.0 (18518626)|SYSTEM_METHOD_EXIT|[21]|ApexPages.currentPage()
05:44:19.0 (18544050)|SYSTEM_METHOD_ENTRY|[21]|System.PageReference.getParameters()
05:44:19.0 (18578984)|HEAP_ALLOCATE|[21]|Bytes:20
05:44:19.0 (18597315)|SYSTEM_METHOD_EXIT|[21]|System.PageReference.getParameters()
05:44:19.0 (18603331)|HEAP_ALLOCATE|[21]|Bytes:2
05:44:19.0 (18626858)|SYSTEM_METHOD_ENTRY|[21]|Map<String,String>.get(Object)
05:44:19.0 (18643646)|SYSTEM_METHOD_EXIT|[21]|Map<String,String>.get(Object)
05:44:19.0 (18662759)|HEAP_ALLOCATE|[21]|Bytes:4
