39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
00:28:23.0 (365446)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
00:28:23.0 (392340)|EXECUTION_STARTED
00:28:23.0 (396969)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
00:28:23.3 (3781796)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
00:28:23.3 (3800143)|SYSTEM_MODE_ENTER|true
00:28:23.3 (3902516)|HEAP_ALLOCATE|[72]|Bytes:3
00:28:23.3 (3934743)|HEAP_ALLOCATE|[77]|Bytes:152
00:28:23.3 (3948479)|HEAP_ALLOCATE|[342]|Bytes:408
00:28:23.3 (3963274)|HEAP_ALLOCATE|[355]|Bytes:408
00:28:23.3 (3976415)|HEAP_ALLOCATE|[467]|Bytes:48
00:28:23.4 (4225723)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
00:28:23.4 (4234241)|SYSTEM_MODE_ENTER|true
00:28:23.4 (4243576)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
00:28:23.4 (4261028)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
00:28:23.4 (4284875)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:28:23.4 (4290610)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
00:28:23.4 (4320589)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x24ce1f62
00:28:23.4 (4323204)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
00:28:23.4 (4327660)|VARIABLE_ASSIGNMENT|[88]|escape|null
00:28:23.4 (4473538)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
00:28:23.4 (4481098)|SYSTEM_MODE_ENTER|true
00:28:23.4 (4490428)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
00:28:23.4 (4506253)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:28:23.4 (4510450)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
00:28:23.4 (4524975)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x24ce1f62
00:28:23.0 (5384033)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
00:28:23.0 (5391432)|SYSTEM_MODE_ENTER|true
00:28:23.0 (5632840)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:480
00:28:23.0 (5639050)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:92
