39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
23:54:31.0 (290724)|USER_INFO|[EXTERNAL]|00524000005uNfK|neela@lightful.com.commundev|Line Is. Time|GMT+14:00
23:54:31.0 (317880)|EXECUTION_STARTED
23:54:31.0 (323039)|CODE_UNIT_STARTED|[EXTERNAL]|0669E000000Cv0R|VF: /apex/communityCaseMgmt
23:54:31.3 (3563880)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex <init>
23:54:31.3 (3576921)|SYSTEM_MODE_ENTER|true
23:54:31.3 (3681530)|HEAP_ALLOCATE|[72]|Bytes:3
23:54:31.3 (3713123)|HEAP_ALLOCATE|[77]|Bytes:152
23:54:31.3 (3726270)|HEAP_ALLOCATE|[342]|Bytes:408
23:54:31.3 (3739487)|HEAP_ALLOCATE|[355]|Bytes:408
23:54:31.3 (3753000)|HEAP_ALLOCATE|[467]|Bytes:48
23:54:31.3 (3997296)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex set(conEscape,null)
23:54:31.3 (4006362)|SYSTEM_MODE_ENTER|true
23:54:31.3 (4017154)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController set(conEscape,null)
23:54:31.3 (4034899)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(setconEscape)
23:54:31.3 (4062020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:54:31.3 (4069250)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:54:31.3 (4093485)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6155543f
23:54:31.3 (4095966)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:54:31.3 (4100171)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:54:31.4 (4244900)|VF_APEX_CALL_START|[EXTERNAL]|/apexpage/pagemessagescomponentcontroller.apex get(severities)
23:54:31.4 (4253264)|SYSTEM_MODE_ENTER|true
23:54:31.4 (4263052)|VF_APEX_CALL_START|[EXTERNAL]|PageMessagesComponentController invoke(getseverities)
23:54:31.4 (4279000)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:54:31.4 (4283123)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
23:54:31.4 (4297819)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x6155543f
23:54:31.0 (5164578)|VF_APEX_CALL_START|[EXTERNAL]|01p9E000000Dmpd|communityCaseMgmtController <init>
23:54:31.0 (5171413)|SYSTEM_MODE_ENTER|true
23:54:31.0 (5370379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:412
23:54:31.0 (5376635)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:76
23:54:31.0 (5379503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
23:54:31.0 (5387084)|METHOD_ENTRY|[1]|01p9E000000Dmpd|communityCaseMgmtController.communityCaseMgmtController()
23:54:31.0 (5389739)|STATEMENT_EXECUTE|[1]
23:54:31.0 (5392940)|STATEMENT_EXECUTE|[1]
23:54:31.0 (5396450)|METHOD_EXIT|[1]|communityCaseMgmtController
23:54:31.0 (5470633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
23:54:31.0 (5476583)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
23:54:31.0 (5545647)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x4b0538df
23:54:31.0 (5551832)|STATEMENT_EXECUTE|[1]
23:54:31.0 (5553275)|STATEMENT_EXECUTE|[3]
23:54:31.0 (5554546)|STATEMENT_EXECUTE|[4]
23:54:31.0 (5555688)|STATEMENT_EXECUTE|[5]
23:54:31.0 (5556623)|STATEMENT_EXECUTE|[6]
23:54:31.0 (5557761)|STATEMENT_EXECUTE|[7]
23:54:31.0 (5558671)|STATEMENT_EXECUTE|[8]
23:54:31.0 (5559612)|STATEMENT_EXECUTE|[9]
23:54:31.0 (5560520)|STATEMENT_EXECUTE|[11]
23:54:31.0 (5561679)|STATEMENT_EXECUTE|[12]
23:54:31.0 (5562604)|STATEMENT_EXECUTE|[13]
23:54:31.0 (5563792)|STATEMENT_EXECUTE|[15]
23:54:31.0 (5564760)|STATEMENT_EXECUTE|[17]
23:54:31.0 (5565687)|STATEMENT_EXECUTE|[18]
23:54:31.0 (5566626)|STATEMENT_EXECUTE|[19]
23:54:31.0 (5567668)|STATEMENT_EXECUTE|[133]
23:54:31.0 (5568752)|STATEMENT_EXECUTE|[134]
23:54:31.0 (5569688)|STATEMENT_EXECUTE|[135]
23:54:31.0 (5581939)|STATEMENT_EXECUTE|[22]
23:54:31.0 (5583222)|STATEMENT_EXECUTE|[23]
23:54:31.0 (5615648)|HEAP_ALLOCATE|[23]|Bytes:85
23:54:31.0 (5622528)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
23:54:31.0 (5624868)|STATEMENT_EXECUTE|[1]
23:54:31.0 (5629317)|SYSTEM_METHOD_EXIT|[1]|UserInfo
23:54:31.0 (5638498)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
23:54:31.0 (5670255)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
23:54:31.0 (5683922)|HEAP_ALLOCATE|[23]|Bytes:4
23:54:31.0 (5701178)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
23:54:31.0 (5731574)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4b0538df
23:54:31.0 (5880923)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
23:54:31.0 (5948516)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0x4b0538df
23:54:31.0 (5957014)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
23:54:31.0 (5961191)|STATEMENT_EXECUTE|[24]
23:54:31.0 (5965024)|HEAP_ALLOCATE|[24]|Bytes:105
23:54:31.0 (5972775)|HEAP_ALLOCATE|[24]|Bytes:4
23:54:31.0 (5979747)|HEAP_ALLOCATE|[24]|Bytes:7
23:54:31.0 (5986508)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
23:54:31.0 (6108758)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x4b0538df
23:54:31.0 (6119665)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUserId()
23:54:31.0 (6368479)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
23:54:31.0 (6375693)|LIMIT_USAGE|[24]|SOQL|1|100
23:54:31.0 (6382968)|LIMIT_USAGE|[24]|AGGS|0|300
23:54:31.0 (9236058)|SOQL_EXECUTE_END|[24]|Rows:1
23:54:31.0 (9242176)|LIMIT_USAGE|[24]|SOQL_ROWS|1|50000
23:54:31.0 (9253495)|HEAP_ALLOCATE|[24]|Bytes:8
23:54:31.0 (9270703)|HEAP_ALLOCATE|[24]|Bytes:183
23:54:31.0 (9321216)|HEAP_ALLOCATE|[24]|Bytes:8
23:54:31.0 (9335403)|HEAP_ALLOCATE|[24]|Bytes:30
23:54:31.0 (9390756)|HEAP_ALLOCATE|[24]|Bytes:28
23:54:31.0 (9420519)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
23:54:31.0 (9592614)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x4b0538df
23:54:31.0 (9610555)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x112e41cd
23:54:31.0 (9624500)|VARIABLE_ASSIGNMENT|[12]|this.currentUser|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x4b0538df
23:54:31.0 (9633105)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
23:54:31.0 (9637915)|STATEMENT_EXECUTE|[25]
23:54:31.0 (9652760)|HEAP_ALLOCATE|[25]|Bytes:4
23:54:31.0 (9758844)|SYSTEM_METHOD_ENTRY|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
23:54:31.0 (9934516)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x112e41cd","currentUserId":"00524000005uNfKAAU"}|0x4b0538df
23:54:31.0 (9945338)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x5f7bb9d1
23:54:31.0 (9954871)|VARIABLE_ASSIGNMENT|[6]|this.newCaseOwner|{}|0x4b0538df
23:54:31.0 (9961805)|SYSTEM_METHOD_EXIT|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
23:54:31.0 (9966223)|STATEMENT_EXECUTE|[27]
23:54:31.0 (9982545)|SYSTEM_METHOD_ENTRY|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
23:54:31.0 (10106360)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x112e41cd","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x5f7bb9d1"}|0x4b0538df
23:54:31.0 (10117241)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
23:54:31.0 (10122793)|HEAP_ALLOCATE|[17]|Bytes:5
23:54:31.0 (10129543)|VARIABLE_ASSIGNMENT|[17]|this.showCreateCase|false|0x4b0538df
23:54:31.0 (10134673)|SYSTEM_METHOD_EXIT|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
23:54:31.0 (10138707)|STATEMENT_EXECUTE|[29]
23:54:31.0 (10143523)|HEAP_ALLOCATE|[29]|Bytes:4
23:54:31.0 (10166407)|SYSTEM_CONSTRUCTOR_ENTRY|[29]|<init>()
